iter	RMSE
288	12.45424924
289	12.43040142
290	12.41180889
291	12.39372144
292	12.37991015
293	12.36513321
294	12.34993599
295	12.30570921
296	12.21210993
297	12.18814614
298	12.17426806
299	12.16155788
300	12.14670309
301	12.13071298
302	12.05386789
303	12.03796562
304	12.02591785
305	12.01362196
306	11.97335507
307	11.94462183
308	11.88286675
309	11.87023045
310	11.85429787
311	11.84190173
312	11.83076022
313	11.78073852
314	11.76521984
315	11.75027902
316	11.73069443
317	11.69376369
318	11.64938414
319	11.63281984
320	11.61941473
321	11.61264018
322	11.59408762
323	11.58397027
324	11.57063435
325	11.49706754
326	11.48690557
327	11.48080028
328	11.45780997
329	11.44806743
330	11.43481515
331	11.36614923
332	11.35090383
333	11.3373087
334	11.31159559
335	11.24851665
336	11.23654676
337	11.21564157
338	11.15553035
339	11.14227253
340	11.10101104
341	11.06552004
342	11.05850592
343	11.04516855
344	11.03462722
345	11.02187616
346	11.01428209
347	11.00318147
348	10.98776091
349	10.97809179
350	10.96640456
351	10.91647657
352	10.90837879
353	10.8891693
354	10.84990278
355	10.83518052
356	10.81284291
357	10.80506453
358	10.77342941
359	10.76023974
360	10.75321486
361	10.74280877
362	10.70237946
363	10.68931143
364	10.67406197
365	10.66102336
366	10.65447707
367	10.64252811
368	10.62874752
369	10.61910287
370	10.61194688
371	10.59586492
372	10.58231152
373	10.56979701
374	10.56001177
375	10.52571238
376	10.5111322
377	10.50034695
378	10.49061646
379	10.48253799
380	10.47063173
381	10.44213548
382	10.43507352
383	10.41842914
384	10.37611206
385	10.35590145
386	10.34754976
387	10.333703
388	10.32143082
389	10.31078534
390	10.30067256
391	10.29388579
392	10.28923396
393	10.27587609
394	10.24319614
395	10.20594004
396	10.19505687
397	10.19068932
398	10.17997071
399	10.1735757
400	10.16342376
401	10.1587771
402	10.15091676
403	10.1464649
404	10.13683768
405	10.1296277
406	10.11487166
407	10.10303948
408	10.09554065
409	10.08985774
410	10.08167997
411	10.07162918
412	10.05716528
413	10.04257972
414	10.03337093
415	10.02612056
416	10.00329878
417	9.993358119
418	9.987439092
419	9.982265941
420	9.969520153
421	9.958614201
422	9.953718057
423	9.942105507
424	9.92947129
425	9.921260052
426	9.896864312
427	9.889978177
428	9.868864453
429	9.86348138
430	9.854368904
431	9.850185992
432	9.841248924
433	9.8337027
434	9.820455277
435	9.795697073
436	9.788194538
437	9.776300972
438	9.761275599
439	9.757760689
440	9.748988285
441	9.739918211
442	9.732437958
443	9.719055784
444	9.711213747
445	9.692523637
446	9.685424672
447	9.676129861
448	9.665355761
449	9.654464996
450	9.645368733
451	9.636868022
452	9.629120543
453	9.620350045
454	9.611312392
455	9.603532335
456	9.599087088
457	9.590375633
458	9.58435097
459	9.57890301
460	9.563133298
461	9.546455669
462	9.541581718
463	9.53633061
464	9.524905423
465	9.518203353
466	9.503720502
467	9.49576976
468	9.48714925
469	9.476517942
470	9.457409501
471	9.449151064
472	9.441796017
473	9.436919823
474	9.428951151
475	9.404109411
476	9.395268063
477	9.389576304
478	9.38253994
479	9.373055676
480	9.367305029
481	9.362052228
482	9.353950085
483	9.347607645
484	9.339486225
485	9.332352861
486	9.324537649
487	9.320853716
488	9.308973721
489	9.303983556
490	9.297704145
491	9.289337957
492	9.282503763
493	9.271468403
494	9.265399192
495	9.259232757
496	9.251826053
497	9.245899027
498	9.238748549
499	9.233113697
500	9.224940579
501	9.219731345
502	9.212638927
503	9.203916206
504	9.194927364
505	9.191805724
506	9.17991763
507	9.169431753
508	9.160430504
509	9.155537254
510	9.146409327
511	9.141144459
512	9.136246147
513	9.125762497
514	9.120677681
515	9.112618107
516	9.107370861
517	9.100093723
518	9.095178933
519	9.083924876
520	9.077459645
521	9.067718245
522	9.057565574
523	9.049620235
524	9.041825405
525	9.033831901
526	9.026856132
527	9.021437249
528	9.01712031
529	9.010790985
530	9.002542492
531	8.996830286
532	8.98452314
533	8.979893912
534	8.971298348
535	8.966142673
536	8.959312338
537	8.95339688
538	8.948408176
539	8.937896317
540	8.929507475
541	8.922313681
542	8.913495455
543	8.907084117
544	8.896091135
545	8.890459448
546	8.88294937
547	8.870001075
548	8.862169903
549	8.855049505
550	8.847950565
551	8.842181601
552	8.836734224
553	8.831805691
554	8.827215105
555	8.820355876
556	8.815249182
557	8.811877502
558	8.802937226
559	8.797051776
560	8.791037856
561	8.787073851
562	8.783416408
563	8.752509636
564	8.746559964
565	8.737392354
566	8.728058594
567	8.725368008
568	8.719820305
569	8.713749766
570	8.706051675
571	8.699704857
572	8.691089602
573	8.687505162
574	8.682179675
575	8.678663512
576	8.673908167
577	8.66735891
578	8.656029411
579	8.648194571
580	8.644047616
581	8.638029653
582	8.620956386
583	8.616935106
584	8.611854964
585	8.607096523
586	8.586836208
587	8.582238844
588	8.573747761
589	8.569403889
590	8.563637222
591	8.558949211
592	8.554652274
593	8.54965527
594	8.545520291
595	8.538958405
596	8.534849802
597	8.530104804
598	8.523915764
599	8.520196169
600	8.515755651
601	8.509331848
602	8.499718584
603	8.492642786
604	8.488198725
605	8.482658182
606	8.476784604
607	8.463477319
608	8.456353236
609	8.451483372
610	8.438213014
611	8.435878257
612	8.431037477
613	8.425476327
614	8.418704859
615	8.410423236
616	8.40797393
617	8.40373089
618	8.401161833
619	8.394606015
620	8.389907957
621	8.383681418
622	8.37914615
623	8.363978489
624	8.361594904
625	8.344600601
626	8.337610601
627	8.33327876
628	8.324832551
629	8.321060903
630	8.317774484
631	8.313735477
632	8.308709228
633	8.295964569
634	8.291420984
635	8.284890225
636	8.280643579
637	8.275337899
638	8.271067779
639	8.263237381
640	8.256956541
641	8.252102321
642	8.245990362
643	8.238453214
644	8.233320226
645	8.229417973
646	8.222474652
647	8.218038449
648	8.207897645
649	8.201486823
650	8.197913875
651	8.188107342
652	8.183617404
653	8.177412001
654	8.173769319
655	8.168977082
656	8.164496321
657	8.157117972
658	8.153334635
659	8.151809581
660	8.146672614
661	8.142935351
662	8.139328629
663	8.132146965
664	8.127461997
665	8.121138639
666	8.112282472
667	8.107924215
668	8.096133276
669	8.091393132
670	8.086401313
671	8.078852548
672	8.076599462
673	8.071075087
674	8.065016925
675	8.060840773
676	8.056987001
677	8.052332557
678	8.04860748
679	8.044162278
680	8.03840156
681	8.032317837
682	8.027466913
683	8.024761809
684	8.019797863
685	8.015418228
686	8.010802601
687	8.006306599
688	8.000220809
689	7.997554423
690	7.991829295
691	7.987571989
692	7.984365017
693	7.976513638
694	7.97047843
695	7.964737926
696	7.960757426
697	7.956184102
698	7.951521623
699	7.948648676
700	7.944497188
701	7.940398185
702	7.936587745
703	7.931007224
704	7.927630937
705	7.923713392
706	7.912334806
707	7.905249265
708	7.897903635
709	7.896008457
710	7.891855431
711	7.888221705
712	7.882463879
713	7.878485715
714	7.875147168
715	7.869801115
716	7.865967249
717	7.861298607
718	7.854729501
719	7.850333761
720	7.847219722
721	7.839995297
722	7.835312255
723	7.821252494
724	7.817963975
725	7.81110169
726	7.804958453
727	7.801289852
728	7.796243427
729	7.791409629
730	7.786503017
731	7.78172789
732	7.77741037
733	7.769507195
734	7.76586351
735	7.763291753
736	7.760279199
737	7.756431997
738	7.74967262
739	7.743564058
740	7.733810265
741	7.72715675
742	7.718761806
743	7.715262849
744	7.711053431
745	7.707097156
746	7.699516168
747	7.692388547
748	7.687857332
749	7.683034212
750	7.675294175
751	7.670318278
752	7.664385839
753	7.657807656
754	7.653334927
755	7.648741962
756	7.641797986
757	7.639036251
758	7.636824184
759	7.628477151
760	7.621819642
761	7.619218561
762	7.616546411
763	7.613144494
764	7.604248841
765	7.599784644
766	7.593487722
767	7.590051344
768	7.586223146
769	7.582844457
770	7.578844569
771	7.575004357
772	7.570665996
773	7.566334152
774	7.565198446
775	7.561765929
776	7.558685714
777	7.553857455
778	7.551737878
779	7.54886183
780	7.544933079
781	7.541018469
782	7.532849361
783	7.529387531
784	7.522798529
785	7.519468269
786	7.515664854
787	7.509577294
788	7.505611554
789	7.501334391
790	7.498427846
791	7.494904133
792	7.490710101
793	7.484035224
794	7.477815754
795	7.474848897
796	7.467910049
797	7.463781709
798	7.458624775
799	7.454234356
800	7.450412221
801	7.4414835
802	7.437734373
803	7.435485611
804	7.43125474
805	7.426604557
806	7.42359022
807	7.420115981
808	7.414400007
809	7.409414969
810	7.405311665
811	7.399346801
812	7.39581184
813	7.393861297
814	7.390929652
815	7.386870574
816	7.383508766
817	7.379291481
818	7.373424163
819	7.364403369
820	7.362139565
821	7.35794283
822	7.351776032
823	7.349525162
824	7.345277214
825	7.341538192
826	7.335751381
827	7.332840212
828	7.328760378
829	7.32309966
830	7.320786608
831	7.317224908
832	7.314858426
833	7.309817225
834	7.30860082
835	7.304483958
836	7.299917797
837	7.296264066
838	7.292712712
839	7.288771617
840	7.284589746
841	7.279757531
842	7.277065726
843	7.274138621
844	7.26989376
845	7.265281903
846	7.260034462
847	7.2566203
848	7.25426242
849	7.24371268
850	7.239891719
851	7.235369721
852	7.233028801
853	7.228113323
854	7.222122241
855	7.218872371
856	7.208485639
857	7.204674552
858	7.19956279
859	7.194991102
860	7.188731694
861	7.186050869
862	7.180532897
863	7.176939198
864	7.173550407
865	7.16701253
866	7.163069557
867	7.161056716
868	7.15908296
869	7.156323119
870	7.153035846
871	7.148959366
872	7.146076876
873	7.143045479
874	7.139737136
875	7.137490749
876	7.134267682
877	7.131510305
878	7.125165776
879	7.120539482
880	7.11349963
881	7.108794845
882	7.105873485
883	7.103876164
884	7.09942727
885	7.094890467
886	7.091001628
887	7.086386695
888	7.083446048
889	7.080022889
890	7.077514291
891	7.074383023
892	7.07181523
893	7.067576876
894	7.063690676
895	7.061806011
896	7.059728534
897	7.054992305
898	7.051580307
899	7.048158777
900	7.045381655
901	7.041877601
902	7.037811507
903	7.035454884
904	7.0300749
905	7.02591023
906	7.019993591
907	7.015583798
908	7.012372993
909	7.009307308
910	7.006483684
911	7.004240365
912	7.001701576
913	7.000619489
914	6.995984215
915	6.993216352
916	6.987815618
917	6.985565954
918	6.982985089
919	6.978992219
920	6.973210086
921	6.969848277
922	6.963972053
923	6.959550098
924	6.957134856
925	6.954580938
926	6.949150771
927	6.946278928
928	6.944561709
929	6.942766582
930	6.938518702
931	6.9340194
932	6.932506089
933	6.930052503
934	6.926361831
935	6.924089168
936	6.920234953
937	6.915918271
938	6.911154631
939	6.90849103
940	6.904869198
941	6.90118142
942	6.896165223
943	6.8946157
944	6.891382033
945	6.887169093
946	6.882342987
947	6.879075728
948	6.87703138
949	6.874585351
950	6.871609583
951	6.868280089
952	6.865893902
